Longitude,Latitude,objectid,dm_name,strucode,nrld_no,dm_lat,dm_long,dm_ncity,dtcode,stcode,rivcode,bacode,dm_type,dm_cmp_yr,dm_length,dm_height,dm_flod_des,dm_spil_type,dm_spil_leng,dm_spil_lev,dm_spil_cap,dm_gate_type,dm_gate_no,dm_gate_sz,dam_vol,dm_coment,uname,dm_cmn_yr,dm_name_al,dm_status,dm_ses_zone,dm_no_river_sluice,dm_sluice_purpose,dm_sluice_sz,dm_mod_oper,dm_inst_inter_ager,dm_inst_inter,dm_perliament,dm_ener_dissp,dm_instru_embed,class,dm_oper_main_age,dm_gt_ungtd,dm_lat_1,dm_long_1,created_user,created_date,last_edited_user,last_edited_date,ltype
85.9645156889796,20.69706749714,"4298",Kalakala Dam,D05926,OR10LH0036,20.697201,85.962693,Jajapur,Jajapur,OD,Gabapala,"07",TE,"1975","929.22","11.45",,,,,"170.37",OT,,,"165.15",,hemlata,,,Completed,Seismic Zone-III,,,,,,,Jajapur,,,CLASS 3,"WRD, Govt.of Odisha",,20.69706726,85.96451569,,,,,dam
85.374644933647,20.6303604813261,"4299",Kalijodi Dam,D05927,OR10MH0025,20.630255,85.375296,Hindola,Dhenkanal,OD,Kalijodi nalla,"08",TE,"1999","290","18.5","133.22",,,,"133",OT,,,"92.18",,hemlata,,,Completed,Seismic Zone-III,,,,,,,Dhenkanal,,,CLASS 3,"WRD, Govt.of Odisha",,20.63035965,85.37464142,,,,,dam
75.9366348131868,13.9668613008843,"4300",Mavinahole Dam,D05834,KA06MH0018,13.966861,75.936635,Channagiri,Davanagere,KA,Local Halla,"04",TE,"1928","585","20.11",,,,,"1586",,,,"461.45",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Davanagere,,,CLASS 3,WRD(MI),,13.96686172,75.93663788,,,,,dam
76.7561422081589,13.0856451568283,"4301",Mayasandra Dam,D05835,KA06LH0224,13.085658,76.756141,Turuvekere,Tumkur,KA,Shimsha Valley,"05",TE,"1906","1410","10.7","109.88",,,"808","116.86",OT,"2",,"310","DM_SPIL_TYPE=Waste weir, DM_GATE_TYPE=Sluice gate",Sagar,,,Completed,Seismic Zone-II,,,,,,,Tumkur,,,CLASS 3,WRD,,13.08564472,76.75614166,,,,,dam
77.5233491248104,18.1800496335448,"4302",Medipally Dam,D05836,KA06MH0084,18.180051,77.523362,Aurad,Bidar,KA,Local,"03",TE,"1971","487","22.03",,,,,"44.4",,,,"106.12",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bidar,,,CLASS 3,WRD(MI),,18.1800499,77.52334595,,,,,dam
75.7161978666233,14.6473343315227,"4303",Medleri Dam,D05837,KA06LH0214,14.647334,75.716198,Ranibennur,Haveri,KA,Local Nala,"04",TE,,"701.5","10.68",,,,,"198",,,,"36.73",,Sagar,,,,Seismic Zone-II,,,,,,,Haveri,,,CLASS 3,WRD(MI),,14.6473341,75.71619415,,,,,dam
75.6653099356152,16.1425700266854,"4304",Muchakhandi Dam,D05839,KA06MH0149,16.142596,75.665329,Bagalkot,Bagalkot,KA,Muchakhandi,"04",PG,"1984","158","18.3",,,,,"538",,,,"11.56",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bagalkot,,,CLASS 3,WRD(MI),,16.1425705,75.66531372,,,,,dam
75.9149037072048,16.4688566205403,"4305",Mukherthihal Dam,D05840,KA06LH0121,16.468849,75.91491,Basavana Bagevadi,Bijapur,KA,Mukherthihal,"04",TE + PG,"1979","852","10.41",,,,,"130.63",,,,"73.46",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bijapur,,,CLASS 3,WRD(MI),,16.46885681,75.91490173,,,,,dam
75.7791795160929,15.0694251852948,"4306",Mundawad Dam,D05841,KA06MH0195,15.069425,75.77918,Mundargi,Gadag,KA,Shirahatti Nala,"04",TE,"1994","994","20.19",,,,,"710",,,,"1476",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Haveri,,,CLASS 3,WRD(MI),,15.06942558,75.77918243,,,,,dam
74.8772402115261,15.8585730129296,"4307",Murakumbi Dam,D05842,KA06MH0081,15.858576,74.87724,Parasgad,Belgaum,KA,Chella Halla,"04",TE,"1970","726","16.94",,,,,"226.5",,,,"57.4",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Belgaum,,,CLASS 3,WRD(MI),,15.85857296,74.87724304,,,,,dam
78.2426110183434,12.8136133146398,"4308",Musthrahally Dam,D05843,KA06MH0100,12.813615,78.242613,Bangarapet,Kolar,KA,Naihole,"17",TE,"1974","197","22.7",,,,,"941.58",,,,"86.54",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Kolar,,,CLASS 3,WRD(MI),,12.81361294,78.24261475,,,,,dam
77.0007487287866,12.8210190519562,"4309",Muthurayanakere Dam,D05844,KA06LH0082,12.821022,77.000752,Kunigal,Tumkur,KA,Local Nala,"05",TE,"1970","1140","12.06",,,,"684","144.35",UG,,,"129",DAM_SPIL_TYPE=Waste weir,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bangalore Rural,,,CLASS 3,WRD,UG,12.82101917,77.00074768,,,,,dam
74.9868023087861,15.3116811884335,"4310",Neerasagara Dam,D05845,KA06MH0037,15.311633,74.986825,Kalghatgi,Dharwad,KA,Bedtinala,"14",TE,"1955","1158.25","24.6",,,,,"1048",,,,"761",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Dharwad,,,CLASS 3,KUWS&DB,,15.31168079,74.98680115,,,,,dam
77.3756374036687,12.8115817411664,"4311",Nelligudda Dam,D05846,KA06MH0029,12.8109,77.3752,Ramanagaram,Ramanagara,KA,Bidadi Halla,"05",TE,"1940","740","17.07",,,,,"117.24",,,,"362.6",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bangalore Rural,,,CLASS 3,WRD(MI),,12.81158161,77.37564087,,,,,dam
76.9017818300861,11.8515104555172,"4312",New Amachawadi Dam,D05847,KA06MH0150,11.851517,76.901782,Chamrajnagar,Chamarajanagar,KA,Yennehole Stream,"05",TE,"1984","540","15.29",,,,,"206.6",,,,"4.09",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Chamrajnagar,,,CLASS 3,WRD(MI),,11.85151005,76.90177917,,,,,dam
77.0822053616741,12.7684362888512,"4313",Nidasale Dam,D05848,KA06LH0012,12.768436,77.082205,Kunigal,Tumkur,KA,Nagini,"05",TE,"1906","870","11",,,,,"111.68",,,,"198.57",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bangalore Rural,,,CLASS 3,WRD(MI),,12.76843643,77.08220673,,,,,dam
76.8683267227649,13.331838123666,"4314",Nittur Dam,D05849,KA06LH0013,13.331812,76.868353,Gubbi,Tumkur,KA,Shimsha Valley,"05",TE,"1906","1350","10.5",,,,,"65.35",UG,"2",,"286",DM_SPIL_TYPE=sloping apron,Sagar,,,Completed,Seismic Zone-II,,,,,,,Tumkur,,,CLASS 3,WRD,UG,13.33183765,76.86832428,,,,,dam
77.5267185484839,12.8071261232455,"4315",Obichudanahally Dam,D05850,KA06MH0182,12.807124,77.526711,Bangalore South,Bangalore,KA,Arkavathy,"05",TE,"1989","637","28.7",,,,,"81.46",,,,"33.04",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bangalore North,,,CLASS 3,WRD(MI),,12.80712605,77.52671814,,,,,dam
76.8947238333831,14.2568193921641,"4316",Parashuramapura New Dam,D05851,KA06LH0042,14.2568,76.8947,Challakere,Chitradurga,KA,Malenurahalla,"04",TE,"1959","1650","12.19",,,,,"604.64",,,,"106",,Sagar,,,,Seismic Zone-II,,,,,,,Chitradurga,,,CLASS 3,WRD(MI),,14.25681973,76.89472198,,,,,dam
76.7269435466382,14.9209311385398,"4317",Prakruthi Dam,D05852,KA06MH0122,14.9183,76.7238,Molakalmuru,Chitradurga,KA,Gundirehalla,"04",TE,"1979","840","16.17",,,,,"379.55",,,,"453.8",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Chitradurga,,,CLASS 3,WRD(MI),,14.92093086,76.72694397,,,,,dam
74.3711691680861,15.8119461268143,"4318",Rakkaskop Dam,D05853,KA06MH0049,15.812384,74.37092,Belgaum,Belgaum,KA,Markandeya,"04",TE + PG,"1962","358.37","26.34",,,,,"311.53",,,,"431.38",,Sagar,,,Completed,Seismic Zone-III,,,,,,,Belgaum,,,CLASS 3,KUWS&DB,,15.81194592,74.37117004,,,,,dam
76.7728994964507,13.6193701282229,"4319",Ramalingapura Dam,D05854,KA06LH0225,13.621358,76.774068,Sira,Tumkur,KA,Suvarnamukhi,"04",TE,,"830","12",,,,,"114.19",,,,"700",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Tumkur,,,CLASS 3,WRD(MI),,13.61937046,76.77289581,,,,,dam
74.6978025838543,15.5152419502602,"4320",Ramapura Dam,D05855,KA06LH0106,15.515242,74.697803,Khanapur,Belgaum,KA,Local Nala,"14",TE,"1976","345","14",,,,,"45",,,,"38.26",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Uttara Kannada,,,CLASS 3,WRD(MI),,15.51524162,74.69779968,,,,,dam
76.6613900877159,14.757018726016,"4321",Ranganayanadurga Dam,D05856,KA06MH0234,14.757013,76.661377,Molakalmuru,Chitradurga,KA,Jinagihalla,"04",TE,,"900","19.88",,,,,"1586",,,,"341.78",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Chitradurga,,,CLASS 3,WRD(MI),,14.75701904,76.66139221,,,,,dam
75.8504336833895,15.9440056042489,"4322",Rangasamudra Dam,D05857,KA06MH0111,15.944004,75.850434,Badami,Bagalkot,KA,Rangasamudra,"04",TE + PG,"1978","317","23.8",,,,,"523.86",,,,"131.3",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bagalkot,,,CLASS 3,WRD(MI),,15.94400597,75.85043335,,,,,dam
75.7138050925214,16.5371375499634,"4323",Ronihal Dam,D05858,KA06LH0123,16.537138,75.713805,Basavana Bagevadi,Bijapur,KA,Ronihalla,"04",TE + PG,"1979","689","13.02",,,,,"248.25",,,,"61.38",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bijapur,,,CLASS 3,WRD(MI),,16.53713799,75.71380615,,,,,dam
76.383580912522,14.421988149711,"4324",Sangenahalli Dam,D05861,KA06MH0071,14.421988,76.383584,Jagalur,Davanagere,KA,Jinigehalla,"04",TE,"1968","1341","15.55",,,,,"269",,,,"331.21",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Davanagere,,,CLASS 3,WRD(MI),,14.42198849,76.38358307,,,,,dam
76.7185351382033,13.2270204207106,"4325",Sarigehally Dam,D05862,KA06LH0226,13.227019,76.718532,Turuvekere,Tumkur,KA,Shimsha,"05",TE,,"1200","14.8","85.40361",,,"100","85.4",UG,,,"503",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Tumkur,,,CLASS 3,WRD,UG,13.22702026,76.71853638,,,,,dam
74.9704805457422,13.7844552512641,"4326",Savehakalu Dam,D05863,KA06HH0130,13.784459,74.970472,Hosanagara,Shimoga,KA,Savehaklu,"15",TE,"1980","633","53",,,,,"500",,,,"1578",,Sagar,,,Completed,Seismic Zone-III,,,,,,,Shimoga,,,CLASS 3,KPCL,,13.7844553,74.97048187,,,,,dam
75.3840733564553,13.9328435680682,"4327",Seegehalla Dam,D05865,KA06MH0124,13.932844,75.384073,Shimoga,Shimoga,KA,Seegehalla,"04",TE,"1979","660","16.5",,,,,"84.5",,,,"162.33",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Shimoga,,,CLASS 3,WRD(MI),,13.93284321,75.38407135,,,,,dam
75.3354669421207,14.321935829085,"4328",Sheelavantanakoppa D.Kere Dam,D05866,KA06LH0217,14.321936,75.335467,Shikarpur,Shimoga,KA,Jamboor Halla,"04",TE,,"200","13.28",,,,,,,,,,,Sagar,,,Completed,Seismic Zone-II,,,,,,,Shimoga,,,CLASS 3,WRD,,14.32193565,75.33546448,,,,,dam
74.9054848958515,15.6865868362939,"4329",Siddasamudra Dam,D05868,KA06LH0067,15.686587,74.905485,Sampgaon,Belgaum,KA,Local Nala Under Malaprabha River Sub Basin,"04",TE,"1967","712","13.72",,,,,"398",,,,"212.47",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Belgaum,,,CLASS 3,WRD(MI),,15.68658638,74.90548706,,,,,dam
76.741811814218,13.442551400487,"4330",Singahallidalvayikere Dam,D05869,KA06LH0227,13.442551,76.741812,Chiknayakanhalli,Tumkur,KA,Suvarnamukhi SS,"04",TE,,"870","11.45",,,,,"139.36",,,,"120",,Sagar,,,,Seismic Zone-II,,,,,,,Tumkur,,,CLASS 3,WRD(MI),,13.44255161,76.74181366,,,,,dam
75.5263412881649,14.0950766594099,"4331",Sowlanga Dam,D05871,KA06LH0019,14.095058,75.526368,Honnali,Davanagere,KA,Hirehalla,"04",TE,"1928","900","12",,,,,"478",,,,"131.4",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Davanagere,,,CLASS 3,WRD(MI),,14.09507656,75.5263443,,,,,dam
75.8014615782766,16.4426623244928,"4332",Sulkod Dam,D05873,KA06LH0056,16.442572,75.801482,Basavana Bagevadi,Bijapur,KA,Sulkod Nala,"04",TE + PG,"1964","762.2","10.9",,,,,"576.83",,,,"69.81",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bijapur,,,CLASS 3,WRD(MI),,16.44266319,75.80146027,,,,,dam
75.9153051497183,17.0681523824683,"4333",Tadavalga Dam,D05874,KA06LH0061,17.068152,75.915305,Indi,Bijapur,KA,Tadavalga Nala,"04",TE + PG,"1965","1070","11.02",,,,,"311.48",,,,"83.24",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bijapur,,,CLASS 3,WRD(MI),,17.06815147,75.91530609,,,,,dam
76.0470025135446,14.9327979148805,"4334",Talakal Dam,D05876,KA06LH0147,14.932798,76.047003,Huvvinahadagalli,Bellary,KA,Krishna / T.Bhadra,"04",TE,"1983","1200","14.02",,,,,"68",,,,"5473",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bellary,,,CLASS 3,WRD(MI),,14.93279839,76.0470047,,,,,dam
77.4625972240216,18.2338210602148,"4335",Tegampur Dam,D05877,KA06MH0131,18.233821,77.462597,Aurad,Bidar,KA,Local,"03",TE,"1980","780","23.36",,,,,"43.5",,,,"129.89",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bidar,,,CLASS 3,WRD(MI),,18.23382187,77.46260071,,,,,dam
76.6409485932784,12.5627802779976,"4336",Thonnur Dam,D05878,,12.56278,76.640949,Pandavapura,Mandya,KA,Hebballa Valley,"05",TE,"1000","118.8","24.384",,,,,"400",,,,"15850",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Mandya,,,CLASS 3,,,12.56278038,76.64094543,,,,,dam
77.3390946965335,12.965275448192,"4337",Tippagondana Hally Dam,D05880,KA06HH0022,12.965275,77.339095,Bangalore South,Bangalore,KA,Arkavathy & Kumudavathy,"05",PG,"1934","451.104","49.68",,,,,"1168.035",,,,"120.164",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bangalore North,,,CLASS 3,BWSSB,,12.96527576,77.33909607,,,,,dam
77.2353583834319,13.5625825932181,"4338",Tumbodi Amanikere Dam,D05881,KA06LH0025,13.562583,77.235358,Koratagere,Tumkur,KA,Dodda Halla,"09",TE,"1939","480","12.6",,,,,"229.84",,,,"172",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Tumkur,,,CLASS 3,WRD(MI),,13.56258297,77.23535919,,,,,dam
76.6682984871831,13.1767228346466,"4339",Turuvekere Dam,D05882,KA06LH0228,13.176723,76.668298,Turuvekere,Tumkur,KA,Shimsha Valley,"05",TE,,"870","12.2",,,,"100","309.5",UG,,,"179.96",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Tumkur,,,CLASS 3,WRD,UG,13.17672253,76.66829681,,,,,dam
76.1390258341615,13.4663475437595,"4340",Vishnusamudra Dam,D05883,KA06LH0215,13.466348,76.139026,Kadur,Chikmagalur,KA,Veda series,"04",TE,,"1740","12.8","72.82",,,"700","12.82",,,,"36",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Hassan,,,CLASS 3,WRD(MI),,13.46634769,76.13902283,,,,,dam
76.1138992153762,13.5751330038324,"4341",Y. Urumundinakere Dam,D05884,KA06LH0216,13.567689,76.116101,Kadur,Chikmagalur,KA,Veda series,"04",TE,,"1930","10","19",,,"700.6","538",,,,"20",,Sagar,,,,Seismic Zone-II,,,,,,,Hassan,,,CLASS 3,WRD(MI),,13.57513332,76.11389923,,,,,dam
75.24576380155,16.701535663773,"4342",Yallammavadi Dam,D05885,KA06LH0186,16.701513,75.24573,Athni,Belgaum,KA,Local Nala Krishna / Malaprabha Sub Basin,"04",TE,"1990","775","10.3",,,,,"210",,,,"71.86",,Sagar,,,Completed,Seismic Zone-III,,,,,,,Chikkodi,,,CLASS 3,WRD(MI),,16.70153618,75.24576569,,,,,dam
74.5323171453809,15.7737259459116,"4343",Yallur Dam,D05886,KA06MH0062,15.773726,74.532317,Belgaum,Belgaum,KA,Local Nala of Markandaya Sub Basin (Ghatapraba),"04",TE,"1965","393","15.5",,,,,"420",,,,"139.88",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Belgaum,,,CLASS 3,WRD(MI),,15.77372551,74.53231812,,,,,dam
74.9552491693479,15.9554685586085,"4344",Yarazarvi Dam,D05888,KA06LH0075,15.955469,74.955249,Parasgad,Belgaum,KA,Local Nala,"04",TE,"1969","699","12.16",,,,,"231",,,,"61.24",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Belgaum,,,CLASS 3,WRD(MI),,15.95546818,74.95524597,,,,,dam
69.4000000097413,23.3379999959686,"4345",Wandh Dam,D05797,GJ04LH0064,23.338,69.4,Bhuj,Kachchh,GJ,Khari,"18",TE,"1950","765.24","11.19",,,,,"55.77",,,,"236.48",,pratima,,,Completed,Seismic Zone-V,,,,,,,Kachchh,,,CLASS 3,Govt of Guj.,,23.33799934,69.40000153,,,,,dam
69.3942165554441,23.028961399364,"4346",Wandh-Mandvi Dam,D05801,GJ04LH0065,23.029,69.394,Mandvi,Kachchh,GJ,Wand,"18",TE,"1950","825","13",,,,,"71",,,,"93",,pratima,,,Completed,Seismic Zone-V,,,,,,,Kachchh,,,CLASS 3,Govt of Guj.,,23.02896118,69.39421844,,,,,dam
75.8686078097092,13.1809554350793,"4347",Yagachi Dam,D05505,KA06MH0206,13.180955,75.868608,Belur,Hassan,KA,Yagachi,"05",TE + PG,"2001","1280","26.237",,,,"957.603","2020",RD,"5",11 x 7.50,"945.66",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Hassan,,,CLASS 3,WRD,,13.18095589,75.86860657,,,,,dam
75.9154969789903,16.8956128576405,"4348",Aheri - Jumbagi Dam,D05567,KA06LH0175,16.895613,75.915497,Bijapur,Bijapur,KA,Aheri-jumbagi,"04",TE + PG,"1989","1018","10.59",,,,,"306",,,,"64",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bijapur,,,CLASS 3,WRD(MI),,16.89561272,75.91549683,,,,,dam
75.2952971591533,16.7805437048926,"4349",Aigali Dam,D05569,KA06MH0072,16.780544,75.295297,Athni,Belgaum,KA,Hirehalla River,"04",TE,"1969","526.5","15.66",,,,,"587",,,,"120.99",,Sagar,,,Completed,Seismic Zone-III,,,,,,,Chikkodi,,,CLASS 3,WRD(MI),,16.78054428,75.29529572,,,,,dam
76.1034377864017,12.2485377992635,"4350",Alalur Dam,D05575,KA06MH0143,12.248538,76.103438,Piriyapatna,Mysore,KA,Lakshmanathirtha,"05",PG,"1983","939.6","17.41",,,,,"50.18",,,,"2.4",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Mysore,,,CLASS 3,WRD(MI),,12.24853802,76.10343933,,,,,dam
74.6959027180117,15.3550972948259,"4351",Ambadaga Dam,D05577,KA06MH0085,15.35519,74.695961,Haliyal,Uttara Kannada,KA,Tatti halla,"14",TE,"1972","185.9","18.3",,,,,"23.34",,,,"70",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Uttara Kannada,,,CLASS 3,WRD(MI),,15.35509777,74.69589996,,,,,dam
76.5203246259647,14.993849906308,"4352",Ankamanhal Dam,D05580,KA06MH0169,14.99385,76.520325,Sandur,Bellary,KA,Krishna /T.Bhadra,"04",TE,"1988","278","21.29",,,,,"102",,,,"8516",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bellary,,,CLASS 3,WRD(MI),,14.99384975,76.52032471,,,,,dam
76.6831487572634,14.8673601762274,"4353",Appenahalli Dam,D05581,KA06LH0132,14.86736,76.683149,Kudligi,Bellary,KA,Krishna /T.Bhadra,"04",TE,"1981","525","13.75",,,,,"199",,,,"5362",,Sagar,,,Completed,Seismic Zone-II,,,,,,,Bellary,,,CLASS 3,WRD(MI),,14.86736012,76.68315125,,,,,dam
70.254813145446,22.3820958825879,"4354",Ruparel Dam,D05595,GJ04MH0590,22.381922,70.254843,Jamnagar,Jamnagar,GJ,Vartu,"18",TE + PG,"2005","3476","24.34",,,,,"898",,,,"297.11",,pratima,,,Completed,Seismic Zone-IV,,,,,,,Jamnagar,,,CLASS 3,Govt of Guj.,,22.38209534,70.25481415,,,,,dam
71.2023791919567,20.9643355847716,"4355",Rupen Dam,D05600,GJ04MH0296,20.965,71.202,Una,Junagadh,GJ,Rupen,"18",TE,"1976","579","27",,,,,"56",,,,"146.24",,pratima,,,Completed,Seismic Zone-III,,,,,,,Junagadh,,,CLASS 3,Govt of Guj.,,20.9643364,71.20237732,,,,,dam
71.3697152465514,22.5756525602242,"4356",Saburi Dam,D05609,GJ04LH0576,22.576,71.369,Muli,Surendranagar,GJ,T/Vartu,"11",TE + PG,"2002","2400","11.35",,,,,"1013",,,,"540",,pratima,,,Completed,Seismic Zone-III,,,,,,,Surendranagar,,,CLASS 3,Govt of Guj.,,22.57565308,71.36971283,,,,,dam
74.0899097396637,23.0244880963225,"4357",Samariya Dam,D05617,,23.025,74.09,Jhalod,Dohad,GJ,Kotar,"10",TE,"1978","241","15",,,,,"75",,,,"94.26",,pratima,,,Completed,Seismic Zone-III,,,,,,,Dohad,,,CLASS 3,,,23.02448845,74.08991241,,,,,dam
71.4916823636367,22.0659038698143,"4358",Sanala Dam,D05622,,22.066,71.492,Gadhada,Bhavnagar,GJ,T/Keri,"18",TE,"1982","147","14.7",,,,,"335.07",,,,"118",,pratima,,,Completed,Seismic Zone-III,,,,,,,Rajkot,,,CLASS 3,,,22.06590462,71.49168396,,,,,dam
70.9180751383896,23.6072018164337,"4359",Sanava Dam,D05624,GJ04MH0041,23.607,70.918,Rapar,Kachchh,GJ,Nagtarwalil,"18",TE,"1941","1554","15.55",,,,,"477.07",,,,"1220",,pratima,,,Completed,Seismic Zone-V,,,,,,,Kachchh,,,CLASS 3,Govt of Guj.,,23.60720253,70.91807556,,,,,dam
71.7557347514736,21.698059848261,"4360",Sandhida Dam,D05626,GJ04LH0432,21.698,71.756,Sihor,Bhavnagar,GJ,Local Stream,"18",TE,"1984","592.2","13",,,,,"1.68",,,,,,pratima,,,Completed,Seismic Zone-III,,,,,,,Bhavnagar,,,CLASS 3,Govt of Guj.,,21.69805908,71.7557373,,,,,dam
69.2426707353485,23.2164524830453,"4361",Sanosara Dam,D05627,GJ04MH0357,23.216,69.243,Abdasa,Kachchh,GJ,T/Kankawati,"18",TE,"1980","962","15.36",,,,,"872",,,,"569",,pratima,,,Completed,Seismic Zone-V,,,,,,,Kachchh,,,CLASS 3,Govt of Guj.,,23.21645164,69.24266815,,,,,dam
73.7480134996263,20.5737722313054,"4362",Saputara Dam,D05630,GJ04MH0197,20.576,73.748,The Dangs,The Dangs,GJ,Sarapganga,"13",TE,"1969","488","27",,,,,"613",,,,,,pratima,,,Completed,Seismic Zone-III,,,,,,,Dindori,,,CLASS 3,"SE,PHC,Valsad",,20.57377243,73.74801636,,,,,dam
71.2780513406143,21.1013937210536,"4363",Sarakhadia Dam,D05631,,21.101,71.278,Rajula,Amreli,GJ,Saburi,"18",TE + PG,,"3630","14",,,,,"1013",,,,"335",,pratima,,,Completed,Seismic Zone-III,,,,,,,Amreli,,,CLASS 3,,,21.10139465,71.27805328,,,,,dam
69.1104831340263,23.2537578172992,"4364",Sargualla Dam,D05632,GJ04MH0085,23.253,69.111,Abdasa,Kachchh,GJ,Naliya,"18",TE,"1954","557","16.88",,,,,"513",,,,"194",,pratima,,,Completed,Seismic Zone-V,,,,,,,Kachchh,,,CLASS 3,Govt of Guj.,,23.25375748,69.11048126,,,,,dam
71.4548388095969,22.0926234832684,"4365",Sartanpar Dam,D05635,GJ04LH0317,22.092,71.455,Jasdan,Rajkot,GJ,T/Keri,"18",TE,"1977","118","11.8",,,,,"288.3",,,,"105",,pratima,,,Completed,Seismic Zone-III,,,,,,,Rajkot,,,CLASS 3,Govt of Guj.,,22.09262276,71.45484161,,,,,dam
70.6666670070311,22.6333329945723,"4366",Savdi Dam,D05637,GJ04LH0298,22.633333,70.666667,Morbi,Rajkot,GJ,T/Demi,"18",TE,"1976","13","13",,,,,"470.34",,,,"218",,pratima,,,Completed,Seismic Zone-IV,,,,,,,Rajkot,,,CLASS 3,Govt of Guj.,,22.63333321,70.66666412,,,,,dam
73.1149869327742,22.9541817588363,"4367",Savli Dam,D05639,GJ04LH0019,22.954,73.115,Kapadvanj,Kheda,GJ,Local Stream,"11",TE,"1910","2301","11",,,,,"204",,,,,,pratima,,,Completed,Seismic Zone-III,,,,,,,Panch Mahals,,,CLASS 3,Govt of Guj.,,22.95418167,73.11499023,,,,,dam
71.4286368223091,21.3241084865999,"4368",Senjal Dam,D05642,GJ04MH0233,21.324,71.429,Kundla,Amreli,GJ,Fulzer,"18",TE,"1973","336","16.79",,,,,"218.91",,,,"79",,pratima,,,Completed,Seismic Zone-III,,,,,,,Amreli,,,CLASS 3,Govt of Guj.,,21.32410812,71.42863464,,,,,dam
73.6784007873538,22.5454230010727,"4369",Samal Kuav Dam,D05660,,22.545,73.678,Devgadh Bariya,Panch Mahals,GJ,Kotar,"10",TE,"1982","282.5","25.1",,,,,"144.7",,,,"428.81",,pratima,,,Completed,Seismic Zone-III,,,,,,,Chhota Udaipur,,,CLASS 3,,,22.54542351,73.67839813,,,,,dam
69.6972518357997,22.2826343786069,"4370",Shihan Dam,D05674,GJ04LH0047,22.283,69.697,Khambhaliya,Jamnagar,GJ,Shihan,"18",TE,"1943","214","14.5",,,,,"1104.34",,,,,,pratima,,,Completed,Seismic Zone-IV,,,,,,,Jamnagar,,,CLASS 3,Govt of Guj.,,22.28263474,69.69725037,,,,,dam
70.0620000061135,23.0400000017835,"4371",Shiney Dam,D05677,GJ04LH0034,23.04,70.062,Anjar,Kachchh,GJ,Local Stream,"18",TE,"1934",,"11.5",,,,,,,,,,,pratima,,,Completed,Seismic Zone-V,,,,,,,Kachchh,,,CLASS 3,Govt of Guj.,,23.04000092,70.06199646,,,,,dam
71.2123657272603,21.1316727062865,"4372",Mobhness Dam,D05494,GJ04MH0594,21.132,71.212,Khambha Mahal,Amreli,GJ,Dhatarwadi,"18",TE,"1983","380","20.5",,,,,"1334",,,,"96",,pratima,,,Completed,Seismic Zone-III,,,,,,,Amreli,,,CLASS 3,Govt of Guj.,,21.13167191,71.2123642,,,,,dam
71.1240431325153,22.4078318493504,"4373",Moldi Dam,D05498,GJ04LH0012,22.408,71.125,Chotila,Surendranagar,GJ,T/Machhu,"18",TE,"1902","1440","12",,,,,"181",,,,"3115",,pratima,,,Completed,Seismic Zone-III,,,,,,,Surendranagar,,,CLASS 3,Govt of Guj.,,22.40783119,71.12404633,,,,,dam
